Year,Country,Rank,Name,Overall Score
2023,Jordan,578.0,Jordan University of Science and Technology,40.21
2023,Jordan,750.0,The University of Jordan,34.9425
2023,Jordan,875.0,Al-Balqa Applied University,32.4475
2023,Jordan,1103.0,Yarmouk University,26.919999999999995
2023,Jordan,1386.0,The Hashemite University,20.6075
2024,Jordan,792.0,The University of Jordan,37.1615
2024,Jordan,835.0,Jordan University of Science and Technology,36.1895
2024,Jordan,1156.0,Al-Balqa Applied University,29.0915
2024,Jordan,1278.0,Yarmouk University,26.876
2024,Jordan,1290.0,German Jordanian University,26.6995
2024,Jordan,1336.0,Mutah University,25.8025
2024,Jordan,1378.0,The Hashemite University,25.1905
2025,Jordan,573.0,Applied Science Private University,44.093
2025,Jordan,644.0,Al-Ahliyya Amman University,41.9705
2025,Jordan,758.0,The University of Jordan,38.95049999999999
2025,Jordan,862.0,Jordan University of Science and Technology,37.06999999999999
2025,Jordan,999.0,Al al-Bayt University,34.4905
2025,Jordan,1102.0,Al-Zaytoonah University of Jordan,32.3775
2025,Jordan,1139.0,Yarmouk University,31.749499999999998
2025,Jordan,1163.0,Al-Balqa Applied University,31.26
2025,Jordan,1193.0,The Hashemite University,30.698
2025,Jordan,1273.0,German Jordanian University,29.2975
2025,Jordan,1373.0,Mutah University,27.5715
2025,Jordan,1474.0,Al-Hussein Bin Talal University,25.6765
2016,Sweden,28.0,Karolinska Institute,77.5
2016,Sweden,81.0,Uppsala University,61.2
2016,Sweden,90.0,Lund University,59.7
2016,Sweden,138.0,Stockholm University,54.8
2016,Sweden,156.0,KTH Royal Institute of Technology,52.4
2016,Sweden,180.0,University of Gothenburg,50.2
2016,Sweden,243.0,Swedish University of Agricultural Sciences,45.225
2016,Sweden,246.0,Chalmers University of Technology,45.0375
2016,Sweden,290.0,Linköping University,41.35
2016,Sweden,297.0,Umeå University,41.075
2016,Sweden,337.0,Örebro University,38.65
2017,Sweden,28.0,Karolinska Institute,77.5675
2017,Sweden,93.0,Uppsala University,61.0925
2017,Sweden,96.0,Lund University,60.5875
2017,Sweden,145.0,Stockholm University,55.8125
2017,Sweden,160.0,KTH Royal Institute of Technology,54.08500000000001
2017,Sweden,172.0,University of Gothenburg,53.0775
2017,Sweden,257.0,Chalmers University of Technology,46.215
2017,Sweden,274.0,Swedish University of Agricultural Sciences,45.3725
2017,Sweden,285.0,Umeå University,44.6425
2017,Sweden,343.0,Linköping University,41.34
2017,Sweden,378.0,Örebro University,38.70250000000001
2018,Sweden,38.0,Karolinska Institute,75.24749999999999
2018,Sweden,86.0,Uppsala University,62.22749999999999
2018,Sweden,93.0,Lund University,61.26999999999999
2018,Sweden,134.0,Stockholm University,57.49499999999999
2018,Sweden,173.0,KTH Royal Institute of Technology,54.23
2018,Sweden,200.0,University of Gothenburg,51.67999999999999
2018,Sweden,241.0,Chalmers University of Technology,48.7275
2018,Sweden,279.0,Swedish University of Agricultural Sciences,46.56
2018,Sweden,286.0,Umeå University,46.3675
2018,Sweden,384.0,Linköping University,40.79
2018,Sweden,386.0,Örebro University,40.6375
2019,Sweden,40.0,Karolinska Institute,74.8475
2019,Sweden,87.0,Uppsala University,63.2975
2019,Sweden,98.0,Lund University,62.4975
2019,Sweden,153.0,Stockholm University,56.615
2019,Sweden,188.0,KTH Royal Institute of Technology,54.1425
2019,Sweden,203.0,University of Gothenburg,52.9825
2019,Sweden,231.0,Chalmers University of Technology,50.6375
2019,Sweden,279.0,Swedish University of Agricultural Sciences,47.9025
2019,Sweden,310.0,Umeå University,45.89999999999999
2019,Sweden,379.0,Linköping University,42.615
2019,Sweden,405.0,Örebro University,41.495
2020,Sweden,41.0,Karolinska Institute,74.74000000000001
2020,Sweden,98.0,Lund University,62.2425
2020,Sweden,102.0,Uppsala University,61.8725
2020,Sweden,175.0,Stockholm University,55.4325
2020,Sweden,187.0,University of Gothenburg,54.68
2020,Sweden,223.0,KTH Royal Institute of Technology,51.5875
2020,Sweden,256.0,Chalmers University of Technology,49.53
2020,Sweden,315.0,Swedish University of Agricultural Sciences,46.17
2020,Sweden,341.0,Umeå University,44.99
2020,Sweden,386.0,Örebro University,43.035
2020,Sweden,408.0,Linköping University,42.16
2020,Sweden,853.0,Karlstad University,26.95
2021,Sweden,36.0,Karolinska Institute,76.01249999999999
2021,Sweden,104.0,Lund University,61.56999999999999
2021,Sweden,111.0,Uppsala University,61.015
2021,Sweden,183.0,Stockholm University,55.2375
2021,Sweden,193.0,University of Gothenburg,54.7
2021,Sweden,237.0,Chalmers University of Technology,51.1725
2021,Sweden,240.0,KTH Royal Institute of Technology,50.9475
2021,Sweden,356.0,Swedish University of Agricultural Sciences,45.325
2021,Sweden,366.0,Umeå University,44.9425
2021,Sweden,389.0,Örebro University,43.915
2021,Sweden,411.0,Linköping University,42.88499999999999
2021,Sweden,898.0,Karlstad University,27.575
2022,Sweden,39.0,Karolinska Institute,74.31750000000001
2022,Sweden,116.0,Lund University,60.78249999999999
2022,Sweden,131.0,Uppsala University,58.96000000000001
2022,Sweden,176.0,Stockholm University,55.46750000000001
2022,Sweden,188.0,University of Gothenburg,54.745
2022,Sweden,251.0,KTH Royal Institute of Technology,50.35999999999999
2022,Sweden,284.0,Linköping University,49.0225
2022,Sweden,288.0,Chalmers University of Technology,48.81999999999999
2022,Sweden,345.0,Swedish University of Agricultural Sciences,46.30249999999999
2022,Sweden,384.0,Umeå University,44.775
2022,Sweden,408.0,Örebro University,43.8575
2022,Sweden,926.0,Karlstad University,29.15
2023,Sweden,49.0,Karolinska Institute,72.3775
2023,Sweden,119.0,Lund University,60.975
2023,Sweden,148.0,Uppsala University,57.7825
2023,Sweden,155.0,KTH Royal Institute of Technology,57.49499999999999
2023,Sweden,177.0,Stockholm University,56.09
2023,Sweden,201.0,University of Gothenburg,54.3
2023,Sweden,264.0,Chalmers University of Technology,50.595
2023,Sweden,296.0,Linköping University,49.245000000000005
2023,Sweden,370.0,Swedish University of Agricultural Sciences,46.0675
2023,Sweden,408.0,Umeå University,44.77
2023,Sweden,460.0,Örebro University,43.055
2023,Sweden,766.0,Jönköping University,34.605
2023,Sweden,992.0,Karlstad University,29.9175
2024,Sweden,50.0,Karolinska Institute,75.92399999999999
2024,Sweden,97.0,KTH Royal Institute of Technology,66.94
2024,Sweden,106.0,Lund University,66.1475
2024,Sweden,140.0,Uppsala University,62.801
2024,Sweden,186.0,Stockholm University,59.6115
2024,Sweden,189.0,Chalmers University of Technology,59.372
2024,Sweden,220.0,University of Gothenburg,57.6195
2024,Sweden,261.0,Linköping University,55.260000000000005
2024,Sweden,338.0,Swedish University of Agricultural Sciences,51.4935
2024,Sweden,406.0,Umeå University,48.73649999999999
2024,Sweden,610.0,Örebro University,41.6715
2024,Sweden,633.0,Jönköping University,41.043
2024,Sweden,1044.0,Karlstad University,31.667499999999997
2024,Sweden,1238.0,Halmstad University,27.4755
2025,Sweden,49.0,Karolinska Institute,76.08049999999999
2025,Sweden,95.0,Lund University,66.95349999999999
2025,Sweden,96.0,KTH Royal Institute of Technology,66.895
2025,Sweden,131.0,Uppsala University,63.564
2025,Sweden,192.0,Stockholm University,59.24999999999999
2025,Sweden,215.0,University of Gothenburg,57.77499999999999
2025,Sweden,223.0,Chalmers University of Technology,57.52049999999999
2025,Sweden,238.0,Linköping University,56.546
2025,Sweden,367.0,Swedish University of Agricultural Sciences,50.605
2025,Sweden,401.0,Umeå University,49.354
2025,Sweden,600.0,Örebro University,43.299
2025,Sweden,729.0,Jönköping University,39.794
2025,Sweden,1216.0,Halmstad University,30.3395
2016,South Korea,85.0,Seoul National University,60.5
2016,South Korea,118.0,Pohang University of Science and Technology (POSTECH),56.9
2016,South Korea,150.0,Korea Advanced Institute of Science and Technology (KAIST),53.0
2016,South Korea,154.0,Sungkyunkwan University (SKKU),52.8
2016,South Korea,258.0,Korea University,44.24
2016,South Korea,312.0,Gwangju Institute of Science and Technology (GIST),40.11500000000001
2016,South Korea,350.0,Yonsei University,38.22
2016,South Korea,393.0,Hanyang University,35.55
2016,South Korea,433.0,Kyung Hee University,33.585
2016,South Korea,461.0,Ewha Womans University,31.7925
2016,South Korea,473.0,University of Ulsan,31.2125
2016,South Korea,544.0,Chung-Ang University,27.28
2016,South Korea,561.0,Pusan National University,25.917500000000004
2016,South Korea,612.0,Sejong University,23.715
2016,South Korea,622.0,Sogang University,23.2875
2016,South Korea,635.0,Inha University,22.34
2016,South Korea,667.0,University of Seoul,20.635
2016,South Korea,673.0,Jeonbuk National University,20.5425
2016,South Korea,690.0,Chonnam National University,19.805000000000003
2016,South Korea,703.0,Konkuk University,19.575
2016,South Korea,705.0,Yeungnam University,19.5075
2016,South Korea,710.0,Ajou University,19.2325
2016,South Korea,715.0,Kyungpook National University,19.06
2016,South Korea,721.0,Chungnam National University,18.7125
2017,South Korea,73.0,Seoul National University,64.2
2017,South Korea,89.0,Korea Advanced Institute of Science and Technology (KAIST),61.2925
2017,South Korea,105.0,Pohang University of Science and Technology (POSTECH),59.565
2017,South Korea,138.0,Sungkyunkwan University (SKKU),56.43249999999999
2017,South Korea,250.0,Korea University,46.41499999999999
2017,South Korea,294.0,Yonsei University,44.1075
2017,South Korea,305.0,Gwangju Institute of Science and Technology (GIST),43.1525
2017,South Korea,365.0,Kyung Hee University,39.595
2017,South Korea,398.0,Hanyang University,37.7675
2017,South Korea,460.0,Ewha Womans University,34.522499999999994
2017,South Korea,496.0,Chung-Ang University,32.8125
2017,South Korea,504.0,University of Ulsan,32.47
2017,South Korea,579.0,Sogang University,28.69
2017,South Korea,585.0,Sejong University,28.505
2017,South Korea,590.0,Pusan National University,28.2875
2017,South Korea,616.0,Yeungnam University,26.922500000000003
2017,South Korea,693.0,Konkuk University,23.2675
2017,South Korea,706.0,Inha University,22.7075
2017,South Korea,743.0,Ajou University,21.265
2017,South Korea,745.0,Chonnam National University,21.1775
2017,South Korea,754.0,Jeonbuk National University,20.89
2017,South Korea,769.0,Kyungpook National University,20.294999999999995
2017,South Korea,828.0,University of Seoul,17.654999999999998
2017,South Korea,858.0,Chungnam National University,16.49
2017,South Korea,936.0,Hallym University,13.29
2018,South Korea,75.0,Seoul National University,64.8825
2018,South Korea,95.0,Korea Advanced Institute of Science and Technology (KAIST),60.94
2018,South Korea,112.0,Sungkyunkwan University (SKKU),59.305
2018,South Korea,138.0,Pohang University of Science and Technology (POSTECH),57.29749999999999
2018,South Korea,231.0,Ulsan National Institute of Science and Technology (UNIST),50.0925
2018,South Korea,232.0,Yonsei University (Seoul campus),50.045
2018,South Korea,245.0,Korea University,48.5375
2018,South Korea,378.0,Hanyang University,41.0275
2018,South Korea,394.0,Gwangju Institute of Science and Technology (GIST),40.25
2018,South Korea,410.0,Kyung Hee University,39.72749999999999
2018,South Korea,485.0,Chung-Ang University,35.9725
2018,South Korea,532.0,Ewha Womans University,33.86750000000001
2018,South Korea,557.0,University of Ulsan,32.8975
2018,South Korea,579.0,Sejong University,31.625
2018,South Korea,600.0,Konkuk University,30.692500000000003
2018,South Korea,633.0,Pusan National University,29.335
2018,South Korea,663.0,Sogang University,27.6325
2018,South Korea,750.0,Yeungnam University,23.83
2018,South Korea,761.0,Inha University,23.37
2018,South Korea,771.0,Jeonbuk National University,22.9425
2018,South Korea,780.0,Chonnam National University,22.65
2018,South Korea,791.0,Kyungpook National University,22.1925
2018,South Korea,800.0,University of Seoul,21.5025
2018,South Korea,846.0,Ajou University,20.295
2018,South Korea,873.0,Seoul National University of Science and Technology (SeoulTech),19.64
2018,South Korea,889.0,Chungnam National University,19.12
2018,South Korea,974.0,Hallym University,16.422500000000003
2019,South Korea,63.0,Seoul National University,67.5325
2019,South Korea,82.0,Sungkyunkwan University (SKKU),63.7725
2019,South Korea,102.0,Korea Advanced Institute of Science and Technology (KAIST),61.815000000000005
2019,South Korea,142.0,Pohang University of Science and Technology (POSTECH),57.7075
2019,South Korea,198.0,Korea University,53.24
2019,South Korea,210.0,Yonsei University (Seoul campus),52.4475
2019,South Korea,214.0,Ulsan National Institute of Science and Technology (UNIST),52.06999999999999
2019,South Korea,356.0,Kyung Hee University,43.77499999999999
2019,South Korea,360.0,Hanyang University,43.5975
2019,South Korea,434.0,Gwangju Institute of Science and Technology (GIST),40.17999999999999
2019,South Korea,546.0,Chung-Ang University,35.48
2019,South Korea,555.0,Sejong University,35.1225
2019,South Korea,578.0,University of Ulsan,34.205
2019,South Korea,630.0,Ewha Womans University,32.3125
2019,South Korea,634.0,Konkuk University,32.209999999999994
2019,South Korea,694.0,Pusan National University,29.5475
2019,South Korea,797.0,Sogang University,26.084999999999997
2019,South Korea,800.0,Yeungnam University,25.975
2019,South Korea,813.0,Kyungpook National University,25.4375
2019,South Korea,834.0,Ajou University,24.435
2019,South Korea,839.0,Chonnam National University,24.255
2019,South Korea,845.0,Inha University,23.98
2019,South Korea,851.0,University of Seoul,23.8525
2019,South Korea,892.0,Jeonbuk National University,22.53
2019,South Korea,1013.0,Chungnam National University,18.675
2019,South Korea,1020.0,Incheon National University,18.455
2019,South Korea,1023.0,Seoul National University of Science and Technology (SeoulTech),18.305
2019,South Korea,1087.0,Hallym University,16.6825
2019,South Korea,1105.0,Kookmin University,16.215
2020,South Korea,64.0,Seoul National University,67.97
2020,South Korea,89.0,Sungkyunkwan University (SKKU),62.995000000000005
2020,South Korea,110.0,Korea Advanced Institute of Science and Technology (KAIST),61.290000000000006
2020,South Korea,147.0,Pohang University of Science and Technology (POSTECH),57.3975
2020,South Korea,182.0,Korea University,55.1775
2020,South Korea,197.0,Yonsei University (Seoul campus),53.8925
2020,South Korea,208.0,Ulsan National Institute of Science and Technology (UNIST),53.215
2020,South Korea,321.0,Kyung Hee University,46.0275
2020,South Korea,394.0,Hanyang University,42.74
2020,South Korea,464.0,Sejong University,40.075
2020,South Korea,477.0,Gwangju Institute of Science and Technology (GIST),39.54749999999999
2020,South Korea,599.0,Chung-Ang University,35.3725
2020,South Korea,616.0,University of Ulsan,34.8225
2020,South Korea,631.0,Konkuk University,34.205
2020,South Korea,666.0,Ewha Womans University,32.88
